"year","round","race_name","circuit","circuit_type","country","location","driver","driver_nationality","constructor","constructor_nationality","grid","position","points","status","q1","q2","q3","qualifying_position","constructor_prestige"
2018,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Pérez","Mexican","Force India","Indian",10,"14",0,"+1 Lap","1:12.702","1:12.395","1:12.671",10,5
2018,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Ericsson","Swedish","Sauber","Swiss",19,"15",0,"+2 Laps","1:14.593","\N","\N",19,6
2018,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Vandoorne","Belgian","McLaren","British",15,"16",0,"+2 Laps","1:12.998","1:12.865","\N",15,3
2018,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Sirotkin","Russian","Williams","British",18,"17",0,"+2 Laps","1:13.643","\N","\N",18,4
2018,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Alonso","Spanish","McLaren","British",14,"\N",0,"Exhaust","1:12.979","1:12.856","\N",14,3
2018,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Hartley","New Zealander","Toro Rosso","Italian",12,"\N",0,"Collision","1:12.587","1:12.635","\N",12,6
2018,7,"Canadian Grand Prix","Circuit Gilles Villeneuve","Hybrid Circuit","Canada","Montreal","Stroll","Canadian","Williams","British",17,"\N",0,"Collision","1:13.590","\N","\N",17,4
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Hamilton","British","Mercedes","German",1,"1",25,"Finished","1:31.271","1:30.645","1:30.029",1,1
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Verstappen","Dutch","Red Bull","Austrian",4,"2",18,"Finished","1:31.531","1:30.818","1:30.705",4,2
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Räikkönen","Finnish","Ferrari","Italian",6,"3",15,"Finished","1:31.567","1:30.772","1:31.057",6,2
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Ricciardo","Australian","Red Bull","Austrian",5,"4",12,"Finished","1:31.910","1:31.538","1:30.895",5,2
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Vettel","German","Ferrari","Italian",3,"5",10,"Finished","1:31.820","1:30.751","1:30.400",3,2
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Magnussen","Danish","Haas F1 Team","American",9,"6",8,"Finished","1:32.169","1:31.510","1:32.930",9,6
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Bottas","Finnish","Mercedes","German",2,"7",6,"Finished","1:31.776","1:31.227","1:30.147",2,1
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Sainz","Spanish","Renault","French",7,"8",4,"Finished","1:32.394","1:32.016","1:32.126",7,4
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Hülkenberg","German","Renault","French",12,"9",2,"Finished","1:32.949","1:32.115","\N",12,4
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Leclerc","Monegasque","Sauber","Swiss",8,"10",1,"Finished","1:32.538","1:32.055","1:32.635",8,6
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Grosjean","French","Haas F1 Team","American",10,"11",0,"+1 Lap","1:32.083","1:31.472","\N",10,6
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Vandoorne","Belgian","McLaren","British",17,"12",0,"+1 Lap","1:33.162","\N","\N",18,3
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Ericsson","Swedish","Sauber","Swiss",15,"13",0,"+1 Lap","1:32.804","1:32.820","\N",15,6
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Hartley","New Zealander","Toro Rosso","Italian",20,"14",0,"+1 Lap","1:33.025","\N","\N",17,6
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Sirotkin","Russian","Williams","British",18,"15",0,"+1 Lap","1:33.636","\N","\N",19,4
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Alonso","Spanish","McLaren","British",16,"16",0,"Wheel","1:32.976","\N","\N",16,3
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Stroll","Canadian","Williams","British",19,"17",0,"Puncture","1:33.729","\N","\N",20,4
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Pérez","Mexican","Force India","Indian",13,"\N",0,"Engine","1:32.692","1:32.454","\N",13,5
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Ocon","French","Force India","Indian",11,"\N",0,"Collision","1:32.786","1:32.075","\N",11,5
2018,8,"French Grand Prix","Circuit Paul Ricard","Permanent Race Circuit","France","Le Castellet","Gasly","French","Toro Rosso","Italian",14,"\N",0,"Collision","1:32.447","1:32.460","\N",14,6
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Verstappen","Dutch","Red Bull","Austrian",4,"1",25,"Finished","1:04.273","1:04.001","1:03.840",5,2
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Räikkönen","Finnish","Ferrari","Italian",3,"2",18,"Finished","1:04.234","1:03.975","1:03.660",4,2
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Vettel","German","Ferrari","Italian",6,"3",15,"Finished","1:04.347","1:03.544","1:03.464",3,2
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Grosjean","French","Haas F1 Team","American",5,"4",12,"+1 Lap","1:04.242","1:04.059","1:03.892",6,6
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Magnussen","Danish","Haas F1 Team","American",8,"5",10,"+1 Lap","1:04.460","1:04.291","1:04.051",8,6
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Ocon","French","Force India","Indian",11,"6",8,"+1 Lap","1:05.148","1:04.845","\N",11,5
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Pérez","Mexican","Force India","Indian",16,"7",6,"+1 Lap","1:05.279","\N","\N",17,5
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Alonso","Spanish","McLaren","British",13,"8",4,"+1 Lap","1:04.965","1:05.058","\N",14,3
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Leclerc","Monegasque","Sauber","Swiss",18,"9",2,"+1 Lap","1:04.967","1:04.979","\N",13,6
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Ericsson","Swedish","Sauber","Swiss",20,"10",1,"+1 Lap","1:05.479","\N","\N",20,6
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Gasly","French","Toro Rosso","Italian",12,"11",0,"+1 Lap","1:05.011","1:04.874","\N",12,6
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Sainz","Spanish","Renault","French",9,"12",0,"+1 Lap","1:04.948","1:04.561","1:04.725",9,4
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Sirotkin","Russian","Williams","British",17,"13",0,"+2 Laps","1:05.322","\N","\N",18,4
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Stroll","Canadian","Williams","British",14,"14",0,"+2 Laps","1:05.264","1:05.286","\N",15,4
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Vandoorne","Belgian","McLaren","British",15,"15",0,"Collision damage","1:05.271","\N","\N",16,3
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Hamilton","British","Mercedes","German",2,"\N",0,"Fuel pressure","1:04.080","1:03.577","1:03.149",2,1
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Hartley","New Zealander","Toro Rosso","Italian",19,"\N",0,"Hydraulics","1:05.366","\N","\N",19,6
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Ricciardo","Australian","Red Bull","Austrian",7,"\N",0,"Exhaust","1:04.723","1:04.403","1:03.996",7,2
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Bottas","Finnish","Mercedes","German",1,"\N",0,"Hydraulics","1:04.175","1:03.756","1:03.130",1,1
2018,9,"Austrian Grand Prix","Red Bull Ring","Permanent Race Circuit","Austria","Spielberg","Hülkenberg","German","Renault","French",10,"\N",0,"Engine","1:04.864","1:04.676","1:05.019",10,4
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Vettel","German","Ferrari","Italian",2,"1",25,"Finished","1:26.585","1:26.372","1:25.936",2,2
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Hamilton","British","Mercedes","German",1,"2",18,"Finished","1:26.818","1:26.256","1:25.892",1,1
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Räikkönen","Finnish","Ferrari","Italian",3,"3",15,"Finished","1:27.549","1:26.483","1:25.990",3,2
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Bottas","Finnish","Mercedes","German",4,"4",12,"Finished","1:27.025","1:26.413","1:26.217",4,1
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Ricciardo","Australian","Red Bull","Austrian",6,"5",10,"Finished","1:27.979","1:27.369","1:27.099",6,2
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Hülkenberg","German","Renault","French",11,"6",8,"Finished","1:28.017","1:27.901","\N",11,4
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Ocon","French","Force India","Indian",10,"7",6,"Finished","1:28.279","1:27.843","1:28.194",10,5
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Alonso","Spanish","McLaren","British",13,"8",4,"Finished","1:28.187","1:28.139","\N",13,3
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Magnussen","Danish","Haas F1 Team","American",7,"9",2,"Finished","1:28.143","1:27.730","1:27.244",7,6
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Pérez","Mexican","Force India","Indian",12,"10",1,"Finished","1:28.210","1:27.928","\N",12,5
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Vandoorne","Belgian","McLaren","British",17,"11",0,"Finished","1:29.096","\N","\N",17,3
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Stroll","Canadian","Williams","British",19,"12",0,"Finished","\N","\N","\N",19,4
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Gasly","French","Toro Rosso","Italian",14,"13",0,"Finished","1:28.399","1:28.343","\N",14,6
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Sirotkin","Russian","Williams","British",18,"14",0,"Finished","1:29.252","\N","\N",18,4
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Hartley","New Zealander","Toro Rosso","Italian",0,"\N",0,"Power Unit","\N","\N","\N",20,6
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Verstappen","Dutch","Red Bull","Austrian",5,"\N",0,"Brakes","1:27.309","1:27.013","1:26.602",5,2
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Grosjean","French","Haas F1 Team","American",8,"\N",0,"Collision","1:28.086","1:27.522","1:27.455",8,6
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Sainz","Spanish","Renault","French",16,"\N",0,"Collision","1:28.456","\N","\N",16,4
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Ericsson","Swedish","Sauber","Swiss",15,"\N",0,"Accident","1:28.249","1:28.391","\N",15,6
2018,10,"British Grand Prix","Silverstone Circuit","Permanent Race Circuit","UK","Silverstone","Leclerc","Monegasque","Sauber","Swiss",9,"\N",0,"Tyre","1:27.962","1:27.790","1:27.879",9,6
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Hamilton","British","Mercedes","German",14,"1",25,"Finished","1:13.012","\N","\N",14,1
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Bottas","Finnish","Mercedes","German",2,"2",18,"Finished","1:12.962","1:12.152","1:11.416",2,1
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Räikkönen","Finnish","Ferrari","Italian",3,"3",15,"Finished","1:12.505","1:12.336","1:11.547",3,2
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Verstappen","Dutch","Red Bull","Austrian",4,"4",12,"Finished","1:13.127","1:12.188","1:11.822",4,2
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Hülkenberg","German","Renault","French",7,"5",10,"Finished","1:13.479","1:12.946","1:12.560",7,4
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Grosjean","French","Haas F1 Team","American",6,"6",8,"Finished","1:12.986","1:12.722","1:12.544",6,6
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Pérez","Mexican","Force India","Indian",10,"7",6,"Finished","1:13.427","1:13.072","1:12.774",10,5
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Ocon","French","Force India","Indian",15,"8",4,"Finished","1:13.720","\N","\N",16,5
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Ericsson","Swedish","Sauber","Swiss",13,"9",2,"Finished","1:13.562","1:13.736","\N",13,6
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Hartley","New Zealander","Toro Rosso","Italian",17,"10",1,"Finished","1:14.045","\N","\N",18,6
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Magnussen","Danish","Haas F1 Team","American",5,"11",0,"Finished","1:13.105","1:12.523","1:12.200",5,6
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Sainz","Spanish","Renault","French",8,"12",0,"Finished","1:13.324","1:13.032","1:12.692",8,4
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Vandoorne","Belgian","McLaren","British",19,"13",0,"Finished","1:14.401","\N","\N",20,3
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Gasly","French","Toro Rosso","Italian",16,"14",0,"+1 Lap","1:13.749","\N","\N",17,6
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Leclerc","Monegasque","Sauber","Swiss",9,"15",0,"+1 Lap","1:13.077","1:12.995","1:12.717",9,6
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Alonso","Spanish","McLaren","British",11,"16",0,"Retired","1:13.614","1:13.657","\N",11,3
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Stroll","Canadian","Williams","British",18,"\N",0,"Engine","1:14.206","\N","\N",19,4
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Vettel","German","Ferrari","Italian",1,"\N",0,"Accident","1:12.538","1:12.505","1:11.212",1,2
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Sirotkin","Russian","Williams","British",12,"\N",0,"Engine","1:13.708","1:13.702","\N",12,4
2018,11,"German Grand Prix","Hockenheimring","Permanent Race Circuit","Germany","Hockenheim","Ricciardo","Australian","Red Bull","Austrian",20,"\N",0,"Engine","1:13.318","\N","\N",15,2
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Hamilton","British","Mercedes","German",1,"1",25,"Finished","1:17.419","1:31.242","1:35.658",1,1
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Vettel","German","Ferrari","Italian",4,"2",18,"Finished","1:16.666","1:28.636","1:36.210",4,2
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Räikkönen","Finnish","Ferrari","Italian",3,"3",15,"Finished","1:17.526","1:32.762","1:36.186",3,2
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Ricciardo","Australian","Red Bull","Austrian",12,"4",12,"Finished","1:18.540","1:36.442","\N",12,2
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Bottas","Finnish","Mercedes","German",2,"5",10,"Finished","1:17.123","1:32.081","1:35.918",2,1
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Gasly","French","Toro Rosso","Italian",6,"6",8,"Finished","1:18.577","1:31.286","1:37.591",6,6
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Magnussen","Danish","Haas F1 Team","American",9,"7",6,"+1 Lap","1:18.314","1:32.968","1:39.858",9,6
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Alonso","Spanish","McLaren","British",11,"8",4,"+1 Lap","1:18.208","1:35.214","\N",11,3
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Sainz","Spanish","Renault","French",5,"9",2,"+1 Lap","1:17.829","1:30.771","1:36.743",5,4
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Grosjean","French","Haas F1 Team","American",10,"10",1,"+1 Lap","1:17.901","1:33.650","1:40.593",10,6
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Hartley","New Zealander","Toro Rosso","Italian",8,"11",0,"+1 Lap","1:18.429","1:32.590","1:38.128",8,6
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Hülkenberg","German","Renault","French",13,"12",0,"+1 Lap","1:17.905","1:36.506","\N",13,4
2018,12,"Hungarian Grand Prix","Hungaroring","Permanent Race Circuit","Hungary","Budapest","Ocon","French","Force India","Indian",18,"13",0,"+1 Lap","1:19.142","\N","\N",18,5
